work_id,work_name,work_type,district,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,utilisation_pct,cost_overrun_pct,progress_gap,delay_days,payment_irregularity,cost_per_progress,anomaly_score,anomaly_flag,duplicate_risk_score,delay_risk,utilisation_irregularity,fund_diversion_score,risk_score,risk_band,risk_reasons
WRK00146,Water Supply at District_2 Sector 6,Water Supply,District_2,897747.91,236656.51,37.3,26.0,26.36113182374326,-73.63886817625675,-11.299999999999997,995,0.0,6344.678552278821,24.1,0,63.4,100.0,0.0,0.0,28.6,Low,Delayed by 995 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 24/100 on cost/progress/payment behaviour)
WRK00557,School Building at District_3 Sector 6,School Building,District_3,448873.32,147577.84,43.3,32.7,32.877391777261344,-67.12260822273865,-10.599999999999994,859,0.6400000000000006,3408.2642032332565,21.6,0,68.2,100.0,0.0,0.22400000000000017,28.6,Low,Delayed by 859 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 68/100) | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00543,School Building at District_1 Sector 16,School Building,District_1,602046.2,414838.18,67.8,71.4,68.90470864196136,-31.09529135803863,3.6000000000000085,935,13.680000000000001,6118.557227138644,13.2,0,71.6,100.0,4.32000000000001,7.218000000000006,28.6,Low,Delayed by 935 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 72/100) | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00050,Drainage at District_11 Sector 33,Drainage,District_11,5907257.55,2934048.51,44.8,50.5,49.66853882983314,-50.33146117016686,5.700000000000003,939,4.480000000000001,65492.154241071425,13.4,0,67.5,100.0,6.840000000000003,7.339312957937034,28.6,Low,Delayed by 939 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 68/100) | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00474,Bridge at District_12 Sector 37,Bridge,District_12,4767828.23,2526761.16,43.0,51.1,52.99606105985911,-47.00393894014089,8.100000000000001,830,5.840000000000001,58761.88744186047,11.2,0,66.8,100.0,9.72,9.112229168445722,28.6,Low,Delayed by 830 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 67/100) | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00124,Water Supply at District_2 Sector 13,Water Supply,District_2,1279353.76,767692.17,50.4,57.7,60.00624643491883,-39.99375356508117,7.300000000000004,563,0.0,15231.987500000001,12.5,0,69.2,100.0,8.760000000000005,4.927500000000003,28.5,Low,Delayed by 563 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 69/100) | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour)
WRK00488,Drainage at District_12 Sector 14,Drainage,District_12,604675.46,177315.2,26.4,28.4,29.324027801624364,-70.67597219837563,2.0,1034,0.0,6716.484848484849,21.8,0,62.3,100.0,2.4,1.35,28.5,Low,Delayed by 1034 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00231,Drainage at District_6 Sector 29,Drainage,District_6,1229483.12,942434.38,75.9,74.2,76.65289296529747,-23.347107034702525,-1.7000000000000028,627,15.12,12416.79025032938,19.9,0,64.6,100.0,0.0,5.292,28.5,Low,Delayed by 627 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 20/100 on cost/progress/payment behaviour)
WRK00297,Anganwadi Center at District_2 Sector 13,Anganwadi Center,District_2,4729736.0,2306636.99,42.0,50.9,48.76883170646311,-51.23116829353689,8.899999999999999,805,2.0800000000000014,54919.92833333334,13.1,0,62.0,100.0,10.679999999999998,8.151797444580165,28.5,Low,Delayed by 805 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour) | Utilisation irregularity: 49% of funds used vs 42% physical work done
WRK00252,Irrigation Canal at District_4 Sector 22,Irrigation Canal,District_4,4112410.61,1845262.91,44.0,47.1,44.87059014761174,-55.129409852388264,3.1000000000000014,893,0.8800000000000012,41937.793409090904,9.2,0,84.5,100.0,3.7200000000000015,3.193595204291047,28.5,Low,Delayed by 893 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 84/100) | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00445,Bridge at District_3 Sector 13,Bridge,District_3,959125.28,463067.15,50.2,50.4,48.28015272415716,-51.71984727584283,0.19999999999999574,964,56.32,9224.445219123505,42.0,0,0.0,100.0,0.23999999999999488,19.846999999999998,28.5,Low,"Delayed by 964 days beyond planned completion | Anomaly pattern detected by ML model (score 42/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (50%) far ahead of physical progress (50%), payment irregularity 56/100"
WRK00328,Water Supply at District_11 Sector 14,Water Supply,District_11,1254172.84,814288.25,76.2,65.5,64.92631828959077,-35.07368171040923,-10.700000000000003,1010,56.400000000000006,10686.197506561679,42.2,0,0.0,100.0,0.0,19.740000000000002,28.5,Low,"Delayed by 1010 days beyond planned completion | Anomaly pattern detected by ML model (score 42/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (66%) far ahead of physical progress (76%), payment irregularity 56/100"
WRK00324,Anganwadi Center at District_1 Sector 6,Anganwadi Center,District_1,2199673.08,984729.64,38.3,45.8,44.767090571477105,-55.232909428522895,7.5,821,6.880000000000002,25710.95665796345,13.9,0,63.1,100.0,9.0,7.48463233915979,28.5,Low,Delayed by 821 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00415,School Building at District_8 Sector 1,School Building,District_8,9701818.89,8014430.22,70.8,85.2,82.60750185989093,-17.392498140109073,14.400000000000006,1217,0.0,113198.16694915254,35.1,0,0.0,100.0,17.280000000000005,13.933921185006799,28.5,Low,"Delayed by 1217 days beyond planned completion | Anomaly pattern detected by ML model (score 35/100 on cost/progress/payment behaviour) | Utilisation irregularity: 83% of funds used vs 71% physical work done | Fund diversion signal: financial progress (85%) far ahead of physical progress (71%), payment irregularity 0/100"
WRK00521,School Building at District_10 Sector 12,School Building,District_10,418673.28,151474.97,32.1,35.1,36.17975572742545,-63.820244272574556,3.0,731,0.0,4718.846417445483,16.5,0,70.1,100.0,3.5999999999999996,2.0250000000000004,28.4,Low,Delayed by 731 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 70/100) | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00327,School Building at District_4 Sector 20,School Building,District_4,2371661.91,1900430.35,74.8,81.6,80.13074468949075,-19.869255310509246,6.799999999999997,542,6.240000000000001,25406.82286096257,15.7,0,60.5,100.0,8.159999999999997,6.773999999999998,28.4,Low,Delayed by 542 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 60/100) | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00598,Water Supply at District_2 Sector 18,Water Supply,District_2,3030605.34,1594436.08,47.3,50.7,52.61114203672591,-47.38885796327409,3.4000000000000057,799,8.56,33709.00803382664,9.1,0,80.4,100.0,4.080000000000006,5.689075624641882,28.4,Low,Delayed by 799 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 80/100) | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00039,Road Construction at District_8 Sector 3,Road Construction,District_8,8965207.45,8597249.76,81.1,94.8,95.89571471656242,-4.104285283437579,13.700000000000003,1173,0.0,106008.01183723798,35.6,0,0.0,100.0,16.44,13.116260639386224,28.3,Low,"Delayed by 1173 days beyond planned completion | Anomaly pattern detected by ML model (score 36/100 on cost/progress/payment behaviour) | Utilisation irregularity: 96% of funds used vs 81% physical work done | Fund diversion signal: financial progress (95%) far ahead of physical progress (81%), payment irregularity 0/100"
WRK00481,Road Construction at District_1 Sector 20,Road Construction,District_1,3189790.56,2734931.8,80.8,87.4,85.7401684704967,-14.25983152950331,6.6000000000000085,748,1.119999999999999,33848.16584158416,7.8,0,78.5,100.0,7.92000000000001,5.251755840034366,28.3,Low,Delayed by 748 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 78/100) | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00531,Drainage at District_10 Sector 32,Drainage,District_10,8046672.87,5323716.89,75.7,68.4,66.16047372632907,-33.83952627367093,-7.299999999999997,963,9.040000000000001,70326.51109643329,15.2,0,72.4,100.0,0.0,5.3198843422047,28.3,Low,Delayed by 963 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 72/100) | Anomaly pattern detected by ML model (score 15/100 on cost/progress/payment behaviour)
WRK00561,Bridge at District_9 Sector 7,Bridge,District_9,5761072.58,4957270.98,94.0,83.5,86.04770919237404,-13.952290807625959,-10.5,1013,0.0,52736.92531914894,18.8,0,70.4,100.0,0.0,1.311503250332718,28.3,Low,Delayed by 1013 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 70/100) | Anomaly pattern detected by ML model (score 19/100 on cost/progress/payment behaviour)
WRK00599,Water Supply at District_8 Sector 36,Water Supply,District_8,10281255.72,7530440.86,90.4,71.7,73.24436883085328,-26.75563116914672,-18.700000000000003,847,0.0,83301.33694690265,21.1,0,63.2,100.0,0.0,2.778735713305014,28.3,Low,Delayed by 847 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00141,Water Supply at District_6 Sector 27,Water Supply,District_6,6091532.6,3265500.38,45.8,51.8,53.60720518839545,-46.39279481160455,6.0,681,0.0,71299.13493449782,9.1,0,75.4,100.0,7.199999999999999,6.252574763955636,28.3,Low,Delayed by 681 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 75/100) | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00262,School Building at District_3 Sector 24,School Building,District_3,12996950.18,8052250.08,67.5,64.8,61.954919950304834,-38.045080049695166,-2.700000000000003,1016,5.040000000000001,119292.59377777777,18.5,0,64.7,100.0,0.0,6.270481728788002,28.3,Low,Delayed by 1016 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00067,Anganwadi Center at District_3 Sector 6,Anganwadi Center,District_3,2413419.68,819204.51,42.2,33.2,33.9437237869876,-66.0562762130124,-9.0,852,4.4,19412.42914691943,20.4,0,65.2,100.0,0.0,1.54,28.2,Low,Delayed by 852 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 20/100 on cost/progress/payment behaviour)
WRK00319,Water Supply at District_12 Sector 31,Water Supply,District_12,2888836.69,1879974.59,55.0,62.1,65.07721937026493,-34.92278062973507,7.100000000000001,819,10.480000000000002,34181.356181818184,9.4,0,68.4,100.0,8.520000000000001,8.881250510224454,28.2,Low,Delayed by 819 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 68/100) | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00534_DUP,Bridge at District_5 Sector 13 Phase,Bridge,District_5,2789326.9715020447,1974102.82,73.8,76.5,70.7734460738732,-29.2265539261268,2.700000000000003,960,1.2000000000000002,26749.360704607047,4.5,0,94.1,100.0,3.2400000000000033,2.306480513745093,28.2,Low,Delayed by 960 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 94/100) | Anomaly pattern detected by ML model (score 4/100 on cost/progress/payment behaviour)
WRK00514,Water Supply at District_4 Sector 24,Water Supply,District_4,12432002.1,8850645.93,70.8,68.1,71.19244236614149,-28.80755763385851,-2.700000000000003,984,5.040000000000001,125009.12330508475,19.8,0,60.3,100.0,0.0,6.544901462436278,28.2,Low,Delayed by 984 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 60/100) | Anomaly pattern detected by ML model (score 20/100 on cost/progress/payment behaviour)
WRK00380,Drainage at District_8 Sector 11,Drainage,District_8,2897507.32,763207.75,30.3,27.2,26.340149159657688,-73.65985084034232,-3.1000000000000014,879,3.040000000000001,25188.374587458744,23.2,0,60.7,100.0,0.0,1.0640000000000003,28.2,Low,Delayed by 879 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 61/100) | Anomaly pattern detected by ML model (score 23/100 on cost/progress/payment behaviour)
WRK00163,Community Hall at District_10 Sector 39,Community Hall,District_10,10495971.13,6332881.88,70.9,60.2,60.33631191971466,-39.66368808028534,-10.700000000000003,1002,0.0,89321.32411847672,14.4,0,76.3,100.0,0.0,3.0677228108609764,28.2,Low,Delayed by 1002 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 76/100) | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00349,Irrigation Canal at District_12 Sector 4,Irrigation Canal,District_12,8961570.2,4915758.88,58.9,54.7,54.85376747927501,-45.14623252072499,-4.199999999999996,1064,9.200000000000001,83459.40373514431,18.0,0,65.4,100.0,0.0,6.006323646809199,28.2,Low,Delayed by 1064 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00126,School Building at District_4 Sector 15,School Building,District_4,423571.51,319812.36,84.2,72.1,75.50374669911109,-24.496253300888917,-12.100000000000009,573,3.2,3798.246555819477,23.1,0,60.5,100.0,0.0,1.1199999999999999,28.2,Low,Delayed by 573 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 60/100) | Anomaly pattern detected by ML model (score 23/100 on cost/progress/payment behaviour)
WRK00373,Drainage at District_7 Sector 12,Drainage,District_7,404851.54,309710.5,61.8,73.1,76.4997707554725,-23.50022924452751,11.299999999999997,833,0.0,5011.496763754046,6.0,0,70.7,100.0,13.559999999999997,7.627499999999999,28.2,Low,Delayed by 833 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 71/100) | Utilisation irregularity: 76% of funds used vs 62% physical work done | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
