work_id,work_name,work_type,state,district,constituency,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK00076,Irrigation Canal - Madurai North,Irrigation Canal,Tamil Nadu,Madurai,Madurai North,10.418,78.8949,3410427,443355,19,13,2024-02-15,2025-02-21,,11,12.6,VEND371,0
WRK02224,Public Toilet Complex - Thrissur Central,Public Toilet Complex,Kerala,Thrissur,Thrissur Central,11.9109,76.4147,2898815,1014585,27,35,2023-06-16,2024-03-30,,8,33.7,VEND024,0
WRK03674,Water Supply Scheme - Vellore Urban,Water Supply Scheme,Tamil Nadu,Vellore,Vellore Urban,11.6296,78.4126,3235615,485342,16,15,2024-03-02,2025-06-13,,12,43.6,VEND217,0
WRK00750,Road Construction - Mumbai South,Road Construction,Maharashtra,Mumbai,Mumbai South,19.0292,76.33,8290041,3730518,49,45,2022-11-19,2023-10-23,,8,32.9,VEND116,0
WRK01214,Public Toilet Complex - Jalandhar West,Public Toilet Complex,Punjab,Jalandhar,Jalandhar West,31.2292,75.3312,8775335,4826434,52,55,2024-08-31,2026-01-24,,7,17.5,VEND073,0
WRK02862,Streetlight Installation - Jalandhar West,Streetlight Installation,Punjab,Jalandhar,Jalandhar West,31.5014,74.7802,21955317,21735763,98,99,2024-08-27,2025-04-21,,12,43.6,VEND124,0
WRK02876,Community Hall - Muzaffarpur West,Community Hall,Bihar,Muzaffarpur,Muzaffarpur West,26.8029,85.01,1615454,985426,54,61,2023-03-28,2023-11-04,,6,22.9,VEND345,0
WRK03230,Anganwadi Centre - Ahmedabad North,Anganwadi Centre,Gujarat,Ahmedabad,Ahmedabad North,22.4372,72.1459,9249351,7954441,86,86,2022-09-13,2023-05-13,,8,30.4,VEND304,0
WRK01585,Health Sub-Centre - Nashik Rural,Health Sub-Centre,Maharashtra,Nashik,Nashik Rural,18.8255,74.8495,4201883,3949770,94,94,2023-09-05,2024-06-23,,11,32.1,VEND376,0
WRK03755,Public Toilet Complex - Rajkot Central,Public Toilet Complex,Gujarat,Rajkot,Rajkot Central,21.4086,70.3863,3178466,1525663,46,48,2024-04-23,2025-08-12,,10,19.5,VEND039,0
WRK00189,Water Supply Scheme - Belagavi Central,Water Supply Scheme,Karnataka,Belagavi,Belagavi Central,15.153,75.886,579914,289957,49,50,2022-06-26,2023-09-24,,6,18.7,VEND146,0
WRK03852,Anganwadi Centre - Varanasi West,Anganwadi Centre,Uttar Pradesh,Varanasi,Varanasi West,27.2644,79.7214,2173581,326037,17,15,2023-11-21,2024-04-23,,10,43.8,VEND309,0
WRK00330,Public Toilet Complex - Jodhpur East,Public Toilet Complex,Rajasthan,Jodhpur,Jodhpur East,27.2275,74.4799,21672484,0,1,0,2022-04-11,2023-07-19,,3,24.4,VEND269,0
WRK01504,Road Construction - Kalaburagi West,Road Construction,Karnataka,Kalaburagi,Kalaburagi West,15.0975,75.1199,508247,157556,27,31,2023-12-27,2025-04-08,,8,31.3,VEND178,0
WRK00090,Drainage Project - Nizamabad Central,Drainage Project,Telangana,Nizamabad,Nizamabad Central,18.7556,79.8809,3139021,1004486,26,32,2023-09-03,2024-10-14,,8,22.7,VEND028,0
WRK01755,Drainage Project - Jodhpur Central,Drainage Project,Rajasthan,Jodhpur,Jodhpur Central,27.6751,73.0466,23276693,21647324,98,93,2023-01-11,2024-01-07,,9,39.3,VEND046,0
WRK01685,Irrigation Canal - Madurai North,Irrigation Canal,Tamil Nadu,Madurai,Madurai North,12.0902,79.4971,975058,711792,76,73,2022-08-17,2023-12-19,,3,39.6,VEND400,0
WRK00298,Health Sub-Centre - Panipat East,Health Sub-Centre,Haryana,Panipat,Panipat East,28.1083,75.48,10165066,0,3,0,2023-07-09,2024-07-12,,10,14.0,VEND246,0
WRK02745,Road Construction - Asansol Urban,Road Construction,West Bengal,Asansol,Asansol Urban,22.574,88.6457,10442052,6160810,54,59,2022-12-11,2024-01-26,,7,21.4,VEND166,0
WRK01579,Water Supply Scheme - Lucknow South,Water Supply Scheme,Uttar Pradesh,Lucknow,Lucknow South,26.2112,80.8735,17637755,5644081,27,32,2023-04-10,2024-06-20,,10,35.5,VEND269,0
WRK02733,Drainage Project - Jabalpur North,Drainage Project,Madhya Pradesh,Jabalpur,Jabalpur North,23.1305,77.9426,923426,166216,24,18,2023-08-20,2024-06-14,,6,26.4,VEND164,0
WRK00443,Anganwadi Centre - Nizamabad Urban,Anganwadi Centre,Telangana,Nizamabad,Nizamabad Urban,19.0132,78.8966,4038384,2948020,80,73,2023-11-01,2025-03-07,,11,17.0,VEND237,0
WRK00073,Irrigation Canal - Jalandhar Central,Irrigation Canal,Punjab,Jalandhar,Jalandhar Central,30.6876,74.4721,8290666,3979519,53,48,2024-03-18,2024-09-24,,11,35.2,VEND061,0
WRK02570,Drainage Project - Rajkot Central,Drainage Project,Gujarat,Rajkot,Rajkot Central,21.7601,70.5196,10332780,7232946,77,70,2022-05-07,2022-10-20,,5,41.1,VEND337,0
WRK01987,Drainage Project - Belagavi Central,Drainage Project,Karnataka,Belagavi,Belagavi Central,16.347,76.5801,10498802,8294053,73,79,2024-03-20,2025-09-03,,6,19.1,VEND309,0
WRK00458,School Building - Cuttack Urban,School Building,Odisha,Cuttack,Cuttack Urban,19.871,83.8291,5017158,4465270,89,89,2024-07-23,2025-02-10,,11,12.3,VEND216,0
WRK01388,Water Supply Scheme - Gurugram Urban,Water Supply Scheme,Haryana,Gurugram,Gurugram Urban,29.5935,74.915,5422320,3090722,60,57,2022-05-23,2022-09-21,,3,14.7,VEND188,0
WRK00574,Irrigation Canal - Coimbatore East,Irrigation Canal,Tamil Nadu,Coimbatore,Coimbatore East,11.8903,79.5095,405028,348324,83,86,2023-06-21,2024-07-07,,7,30.4,VEND278,0
WRK01272,Water Supply Scheme - Hyderabad South,Water Supply Scheme,Telangana,Hyderabad,Hyderabad South,16.85,79.2299,16493778,7422200,41,45,2023-08-26,2024-06-04,,9,10.7,VEND392,0
WRK01126,Water Supply Scheme - Jalandhar Urban,Water Supply Scheme,Punjab,Jalandhar,Jalandhar Urban,31.2389,76.4035,23340344,10036347,47,43,2023-03-02,2024-02-01,,12,35.8,VEND018,0
WRK01178,Irrigation Canal - Kolkata Urban,Irrigation Canal,West Bengal,Kolkata,Kolkata Urban,22.0137,88.2121,10528076,526403,8,5,2023-10-29,2024-09-04,,6,32.3,VEND256,0
WRK02870,Streetlight Installation - Ahmedabad East,Streetlight Installation,Gujarat,Ahmedabad,Ahmedabad East,21.1366,70.026,971767,592777,62,61,2024-02-15,2025-04-12,,7,14.4,VEND179,0
WRK03808,Community Hall - Salem Urban,Community Hall,Tamil Nadu,Salem,Salem Urban,9.9343,79.1581,563766,400273,79,71,2022-06-28,2022-11-07,,10,26.9,VEND343,0
WRK00084,Public Toilet Complex - Jalandhar North,Public Toilet Complex,Punjab,Jalandhar,Jalandhar North,30.907,74.6946,2206276,1588518,73,72,2024-05-25,2025-10-07,,8,28.2,VEND353,0
WRK02402,Road Construction - Cuttack East,Road Construction,Odisha,Cuttack,Cuttack East,21.221,84.4873,7873811,1810976,27,23,2022-06-07,2023-05-14,,12,21.2,VEND112,0
WRK02976,Drainage Project - Patna Urban,Drainage Project,Bihar,Patna,Patna Urban,25.3577,84.0565,10291974,6689783,57,65,2023-02-03,2023-08-16,,10,18.7,VEND378,0
WRK00302,Health Sub-Centre - Muzaffarpur Central,Health Sub-Centre,Bihar,Muzaffarpur,Muzaffarpur Central,25.5301,85.3902,1148614,310125,30,27,2023-10-10,2025-01-27,,4,35.9,VEND365,0
WRK03834,Anganwadi Centre - Agra West,Anganwadi Centre,Uttar Pradesh,Agra,Agra West,25.7016,81.0412,4721942,424974,8,9,2022-05-17,2023-01-31,,5,42.7,VEND158,0
WRK01014,School Building - Gurugram East,School Building,Haryana,Gurugram,Gurugram East,28.3555,76.8842,19357019,0,1,0,2024-01-05,2024-11-03,,9,26.6,VEND173,0
WRK01106,Community Hall - Gaya East,Community Hall,Bihar,Gaya,Gaya East,26.3284,84.6754,9302739,9302739,98,100,2023-11-20,2025-02-27,,11,26.0,VEND341,0
WRK03951,Health Sub-Centre - Gaya Central,Health Sub-Centre,Bihar,Gaya,Gaya Central,24.7498,84.1483,1721185,395872,30,23,2023-04-16,2023-11-27,,11,31.6,VEND385,0
WRK01625,Health Sub-Centre - Guwahati Central,Health Sub-Centre,Assam,Guwahati,Guwahati Central,25.1754,92.3568,15577551,11994714,76,77,2022-08-16,2023-02-28,,9,14.5,VEND303,0
WRK01779,Community Hall - Vadodara North,Community Hall,Gujarat,Vadodara,Vadodara North,21.3276,70.4488,897178,269153,34,30,2023-08-04,2024-08-14,,6,33.2,VEND292,0
WRK00398,Streetlight Installation - Silchar East,Streetlight Installation,Assam,Silchar,Silchar East,26.4973,92.7842,861193,499491,59,58,2023-10-25,2025-03-06,,3,37.7,VEND079,0
WRK02183,Drainage Project - Solapur North,Drainage Project,Maharashtra,Solapur,Solapur North,18.7278,75.436,20615738,14018701,61,68,2024-05-30,2025-07-01,,3,25.1,VEND325,0
WRK01670,Public Toilet Complex - Salem West,Public Toilet Complex,Tamil Nadu,Salem,Salem West,11.8021,77.8486,5997121,839596,8,14,2023-02-14,2023-08-30,,3,15.4,VEND174,0
WRK01400,Water Supply Scheme - Indore North,Water Supply Scheme,Madhya Pradesh,Indore,Indore North,22.9606,78.0403,22221823,3999928,11,18,2022-12-13,2023-11-10,,8,15.2,VEND072,0
WRK00837,School Building - Patiala Rural,School Building,Punjab,Patiala,Patiala Rural,30.395,75.0405,535779,198238,30,37,2023-09-17,2024-10-11,,10,44.2,VEND165,0
WRK01352,Road Construction - Kochi Urban,Road Construction,Kerala,Kochi,Kochi Urban,11.5693,75.0171,17433311,871665,6,5,2023-04-26,2024-02-26,,4,34.7,VEND082,0
WRK02164,Road Construction - Mumbai Central,Road Construction,Maharashtra,Mumbai,Mumbai Central,20.283,76.1454,13622299,1362229,13,10,2024-02-11,2025-06-11,,12,11.6,VEND096,0
WRK00782,Irrigation Canal - Muzaffarpur Urban,Irrigation Canal,Bihar,Muzaffarpur,Muzaffarpur Urban,25.3343,84.3928,21921290,12933561,56,59,2024-02-26,2024-08-30,,11,39.6,VEND161,0
WRK03577,Streetlight Installation - Mumbai Urban,Streetlight Installation,Maharashtra,Mumbai,Mumbai Urban,20.0682,76.1454,5040817,2016326,34,40,2022-04-11,2023-08-26,,3,13.9,VEND095,0
WRK00485,Water Supply Scheme - Bhagalpur Rural,Water Supply Scheme,Bihar,Bhagalpur,Bhagalpur Rural,26.7159,85.8984,23664587,15855273,62,67,2022-08-02,2023-05-01,,7,41.6,VEND309,0
WRK02897,Drainage Project - Surat North,Drainage Project,Gujarat,Surat,Surat North,21.3136,71.4358,15617452,10932216,66,70,2023-10-11,2024-11-02,,11,11.7,VEND154,0
WRK02513,Drainage Project - Patiala East,Drainage Project,Punjab,Patiala,Patiala East,29.9359,76.236,9434030,9434030,99,100,2023-02-03,2024-01-24,,5,21.3,VEND005,0
WRK01847,School Building - Mysuru West,School Building,Karnataka,Mysuru,Mysuru West,15.9759,74.7484,5429404,3746288,70,69,2023-03-29,2024-06-21,,11,33.7,VEND324,0
WRK00934,Streetlight Installation - Belagavi Rural,Streetlight Installation,Karnataka,Belagavi,Belagavi Rural,15.986,75.9159,4932598,3058210,57,62,2023-12-11,2024-08-04,,6,29.9,VEND065,0
WRK01197,Anganwadi Centre - Cuttack Rural,Anganwadi Centre,Odisha,Cuttack,Cuttack Rural,20.6643,85.1868,492179,182106,36,37,2023-01-17,2024-02-15,,12,19.2,VEND390,0
WRK02052,School Building - Nagpur South,School Building,Maharashtra,Nagpur,Nagpur South,19.914,75.5906,1924865,0,1,0,2024-01-24,2024-12-12,,8,16.3,VEND301,0
WRK02747,Irrigation Canal - Lucknow North,Irrigation Canal,Uttar Pradesh,Lucknow,Lucknow North,26.1394,80.1684,2453372,1054949,43,43,2024-06-26,2025-08-21,,5,29.3,VEND234,0
WRK02922,Drainage Project - Faridabad East,Drainage Project,Haryana,Faridabad,Faridabad East,29.4211,75.0109,10322077,5057817,44,49,2024-02-19,2025-07-03,,8,26.1,VEND263,0
WRK01525,Streetlight Installation - Rajkot North,Streetlight Installation,Gujarat,Rajkot,Rajkot North,21.2919,71.4194,947490,265297,27,28,2022-09-26,2024-02-11,,11,43.0,VEND371,0
WRK02375,Public Toilet Complex - Tirunelveli Rural,Public Toilet Complex,Tamil Nadu,Tirunelveli,Tirunelveli Rural,12.2257,78.5215,513014,405281,79,79,2023-04-21,2024-08-19,,5,26.1,VEND247,0
WRK02272,Anganwadi Centre - Patna Central,Anganwadi Centre,Bihar,Patna,Patna Central,25.4463,84.1392,2874576,1638508,61,57,2023-11-07,2024-08-23,,7,39.7,VEND004,0
WRK03878,Public Toilet Complex - Panipat South,Public Toilet Complex,Haryana,Panipat,Panipat South,28.5603,77.041,1084266,0,3,0,2022-10-09,2023-11-22,,11,41.8,VEND067,0
WRK01797,Health Sub-Centre - Nizamabad East,Health Sub-Centre,Telangana,Nizamabad,Nizamabad East,17.2476,80.076,1183836,935230,84,79,2023-02-13,2023-07-10,,11,14.8,VEND370,0
WRK03810,Health Sub-Centre - Agra West,Health Sub-Centre,Uttar Pradesh,Agra,Agra West,26.7856,79.9053,8301376,4980825,56,60,2023-03-18,2023-11-24,,4,25.3,VEND228,0
WRK00892,Water Supply Scheme - Kanpur Rural,Water Supply Scheme,Uttar Pradesh,Kanpur,Kanpur Rural,27.9062,80.9862,17721210,11518786,67,65,2023-06-19,2024-12-06,,4,30.4,VEND323,0
WRK03401,Irrigation Canal - Asansol Central,Irrigation Canal,West Bengal,Asansol,Asansol Central,22.9948,88.2582,8868959,8070752,86,91,2024-01-07,2025-06-12,,10,32.8,VEND064,0
WRK01773,Drainage Project - Chennai West,Drainage Project,Tamil Nadu,Chennai,Chennai West,12.0068,78.7186,19057898,5336211,27,28,2024-02-23,2025-05-06,,3,17.1,VEND297,0
WRK01376,Irrigation Canal - Pune West,Irrigation Canal,Maharashtra,Pune,Pune West,20.4613,74.5328,469391,112653,19,24,2022-10-16,2023-09-14,,11,29.9,VEND108,0
WRK03049,Anganwadi Centre - Ahmedabad Central,Anganwadi Centre,Gujarat,Ahmedabad,Ahmedabad Central,22.7532,70.446,12066168,482646,4,4,2024-07-31,2024-12-24,,12,10.8,VEND048,0
WRK00809,School Building - Jodhpur North,School Building,Rajasthan,Jodhpur,Jodhpur North,26.8904,74.5126,7768324,0,1,0,2022-04-27,2023-04-05,,3,31.6,VEND279,0
WRK01007,Community Hall - Varanasi Urban,Community Hall,Uttar Pradesh,Varanasi,Varanasi Urban,26.6344,80.4308,17449466,15704519,94,90,2024-05-05,2025-09-23,,7,11.9,VEND362,0
WRK01121,Public Toilet Complex - Nizamabad Rural,Public Toilet Complex,Telangana,Nizamabad,Nizamabad Rural,18.2008,78.3296,1747567,69902,12,4,2022-09-21,2023-04-09,,8,41.4,VEND048,0
WRK01837,Water Supply Scheme - Surat Rural,Water Supply Scheme,Gujarat,Surat,Surat Rural,21.9547,70.6793,2891473,722868,23,25,2022-06-07,2023-03-12,,10,33.2,VEND100,0
WRK03666,Road Construction - Nizamabad East,Road Construction,Telangana,Nizamabad,Nizamabad East,18.3569,80.5428,3453529,2175723,68,63,2022-04-28,2022-12-24,,11,38.0,VEND125,0
WRK03468,Streetlight Installation - Jodhpur West,Streetlight Installation,Rajasthan,Jodhpur,Jodhpur West,26.53,74.1256,821510,607917,82,74,2022-09-21,2023-11-22,,11,35.4,VEND348,0
WRK00206,Anganwadi Centre - Mysuru Rural,Anganwadi Centre,Karnataka,Mysuru,Mysuru Rural,16.1134,74.7992,18657171,3918005,21,21,2023-02-27,2023-07-04,,12,14.2,VEND125,0
WRK03333,School Building - Jabalpur Urban,School Building,Madhya Pradesh,Jabalpur,Jabalpur Urban,23.854,79.7533,17287496,13311371,73,77,2023-08-02,2024-07-02,,11,10.6,VEND335,0
WRK02773,Community Hall - Gwalior East,Community Hall,Madhya Pradesh,Gwalior,Gwalior East,23.1641,79.3178,458315,50414,9,11,2023-01-31,2023-07-15,,10,36.8,VEND334,0
WRK01974,Health Sub-Centre - Mumbai East,Health Sub-Centre,Maharashtra,Mumbai,Mumbai East,19.5492,75.1707,4289159,2659278,55,62,2023-12-17,2025-02-14,,5,21.0,VEND218,0
WRK01722,Water Supply Scheme - Panipat South,Water Supply Scheme,Haryana,Panipat,Panipat South,30.1077,76.7374,2404927,96197,6,4,2023-09-12,2024-09-29,,5,15.1,VEND023,0
WRK03892,Community Hall - Aurangabad Central,Community Hall,Maharashtra,Aurangabad,Aurangabad Central,18.6763,75.1814,9034398,8492334,92,94,2022-11-07,2024-01-22,,10,41.2,VEND322,0
WRK03672,Road Construction - Jaipur Urban,Road Construction,Rajasthan,Jaipur,Jaipur Urban,27.9563,73.4571,8572658,3514789,37,41,2024-07-03,2024-11-10,,3,12.3,VEND323,0
WRK03536,Public Toilet Complex - Nizamabad East,Public Toilet Complex,Telangana,Nizamabad,Nizamabad East,17.6503,78.9515,6794417,6522640,48,96,2022-07-05,2023-10-17,,2,78.2,VEND291,1
WRK03119,Water Supply Scheme - Hyderabad East,Water Supply Scheme,Telangana,Hyderabad,Hyderabad East,16.9539,78.967,8159962,7915163,99,97,2022-10-03,2023-03-31,,6,23.3,VEND268,0
WRK03747,Drainage Project - Guwahati Central,Drainage Project,Assam,Guwahati,Guwahati Central,25.4578,93.3656,8041474,2814515,43,35,2022-06-08,2023-06-01,,5,43.4,VEND376,0
WRK01248,Road Construction - Cuttack West,Road Construction,Odisha,Cuttack,Cuttack West,21.6823,85.4717,11281296,4963770,40,44,2022-08-21,2024-01-26,,5,24.0,VEND008,0
WRK00547,Irrigation Canal - Hyderabad East,Irrigation Canal,Telangana,Hyderabad,Hyderabad East,18.6719,79.4022,4508643,811555,10,18,2023-05-22,2024-05-04,,6,37.4,VEND073,0
WRK02640,Drainage Project - Muzaffarpur Urban,Drainage Project,Bihar,Muzaffarpur,Muzaffarpur Urban,26.6499,84.6217,3446958,896209,30,26,2023-09-13,2024-06-19,,3,40.1,VEND236,0
WRK02535,Irrigation Canal - Patna Urban,Irrigation Canal,Bihar,Patna,Patna Urban,26.0037,83.9491,522818,78422,16,15,2022-06-01,2022-12-17,,4,33.6,VEND201,0
WRK02293,Anganwadi Centre - Amritsar Urban,Anganwadi Centre,Punjab,Amritsar,Amritsar Urban,31.3315,74.76,2601877,2419745,20,93,2023-04-23,2023-10-11,,4,62.4,VEND176,1
WRK00721,School Building - Agra Rural,School Building,Uttar Pradesh,Agra,Agra Rural,27.4519,80.8973,22683262,13836789,64,61,2024-03-18,2025-07-24,,6,44.7,VEND303,0
WRK00292,Public Toilet Complex - Thiruvananthapuram South,Public Toilet Complex,Kerala,Thiruvananthapuram,Thiruvananthapuram South,10.4016,75.5729,10361573,9947110,94,96,2023-03-25,2024-04-29,,4,63.0,VEND088,1
WRK00541,Anganwadi Centre - Guwahati East,Anganwadi Centre,Assam,Guwahati,Guwahati East,26.2125,94.0211,8489735,933870,3,11,2022-10-02,2023-08-30,,8,23.4,VEND047,0
WRK01168,Streetlight Installation - Mumbai Central,Streetlight Installation,Maharashtra,Mumbai,Mumbai Central,20.1053,76.4168,2719197,271919,7,10,2023-10-25,2025-01-19,,10,40.4,VEND076,0
WRK03222,Health Sub-Centre - Varanasi Central,Health Sub-Centre,Uttar Pradesh,Varanasi,Varanasi Central,27.0267,80.5277,14327070,8309700,60,58,2024-03-23,2025-05-16,,3,43.0,VEND398,0
WRK00013,Community Hall - Mumbai South,Community Hall,Maharashtra,Mumbai,Mumbai South,20.827,76.3603,958060,833512,94,87,2022-12-29,2024-01-26,,6,30.1,VEND199,0
WRK03559,Health Sub-Centre - Patiala West,Health Sub-Centre,Punjab,Patiala,Patiala West,30.5117,76.0527,5440762,544076,5,10,2022-08-05,2023-03-26,,4,10.4,VEND385,0
WRK01814,Water Supply Scheme - Guwahati West,Water Supply Scheme,Assam,Guwahati,Guwahati West,25.2059,91.9182,3307205,396864,11,12,2023-06-19,2023-12-16,,5,19.0,VEND211,0
WRK01678,Water Supply Scheme - Warangal West,Water Supply Scheme,Telangana,Warangal,Warangal West,16.7204,80.1264,410587,390057,23,95,2022-12-25,2023-06-26,,2,74.9,VEND357,1
WRK00268,Streetlight Installation - Thiruvananthapuram Central,Streetlight Installation,Kerala,Thiruvananthapuram,Thiruvananthapuram Central,10.9938,75.652,22146187,18159873,75,82,2022-11-30,2023-07-19,,10,24.4,VEND041,0
WRK02690,Irrigation Canal - Gwalior South,Irrigation Canal,Madhya Pradesh,Gwalior,Gwalior South,23.9755,79.0942,15594712,7329514,43,47,2023-05-10,2024-03-01,,4,31.0,VEND233,0
WRK00061,Community Hall - Madurai West,Community Hall,Tamil Nadu,Madurai,Madurai West,11.7445,77.5046,5766988,5247959,87,91,2023-08-26,2024-02-23,,11,20.4,VEND028,0
WRK03183,Irrigation Canal - Agra Urban,Irrigation Canal,Uttar Pradesh,Agra,Agra Urban,27.4743,80.58,21607757,13180731,56,61,2024-05-25,2025-01-17,,9,36.0,VEND395,0
WRK00166,Health Sub-Centre - Surat Urban,Health Sub-Centre,Gujarat,Surat,Surat Urban,22.5502,71.2699,14989486,13940221,87,93,2024-06-03,2025-05-23,,12,40.2,VEND247,0
WRK00465,Road Construction - Aurangabad North,Road Construction,Maharashtra,Aurangabad,Aurangabad North,20.0454,75.7727,928886,566620,55,61,2024-04-05,2025-04-29,,10,14.1,VEND366,0
WRK01853,Streetlight Installation - Gorakhpur Rural,Streetlight Installation,Uttar Pradesh,Gorakhpur,Gorakhpur Rural,27.6851,81.2886,1127771,33833,8,3,2024-06-26,2025-02-26,,11,11.9,VEND204,0
WRK01689,Irrigation Canal - Chennai North,Irrigation Canal,Tamil Nadu,Chennai,Chennai North,10.182,78.0048,489270,362059,73,74,2024-02-01,2025-04-29,,5,20.5,VEND298,0
WRK03153,Streetlight Installation - Rajkot Central,Streetlight Installation,Gujarat,Rajkot,Rajkot Central,21.6576,71.1123,19382960,8722332,48,45,2022-09-15,2023-03-12,,4,29.3,VEND100,0
WRK00005,Anganwadi Centre - Kanpur South,Anganwadi Centre,Uttar Pradesh,Kanpur,Kanpur South,27.068,79.717,18329833,13564076,80,74,2023-04-17,2024-07-31,,12,30.5,VEND039,0
WRK02716,Health Sub-Centre - Darjeeling Central,Health Sub-Centre,West Bengal,Darjeeling,Darjeeling Central,23.9395,87.7942,8439131,4050782,43,48,2023-08-29,2024-04-20,,6,33.8,VEND301,0
WRK01957,Streetlight Installation - Vellore East,Streetlight Installation,Tamil Nadu,Vellore,Vellore East,10.5305,77.7953,502914,422447,79,84,2022-08-25,2024-01-18,,9,30.7,VEND156,0
WRK03320,Streetlight Installation - Jabalpur West,Streetlight Installation,Madhya Pradesh,Jabalpur,Jabalpur West,23.265,77.6894,16355361,0,0,0,2023-11-13,2024-09-07,,6,20.8,VEND392,0
WRK00536,Health Sub-Centre - Surat Urban,Health Sub-Centre,Gujarat,Surat,Surat Urban,22.0742,71.2388,926704,778431,79,84,2022-07-01,2023-12-12,,9,18.1,VEND203,0
WRK02521,Drainage Project - Mumbai West,Drainage Project,Maharashtra,Mumbai,Mumbai West,19.5268,74.974,16610687,2159389,17,13,2022-09-08,2023-11-09,,3,20.6,VEND209,0
WRK02079,Health Sub-Centre - Mumbai Central,Health Sub-Centre,Maharashtra,Mumbai,Mumbai Central,18.5006,74.8046,22938837,14451467,63,63,2023-08-26,2024-01-28,,8,41.7,VEND240,0
WRK00331,Health Sub-Centre - Kalaburagi West,Health Sub-Centre,Karnataka,Kalaburagi,Kalaburagi West,16.1903,76.2138,5812253,5579762,94,96,2022-11-11,2024-03-16,,2,40.9,VEND048,1
WRK00989,Anganwadi Centre - Aurangabad Central,Anganwadi Centre,Maharashtra,Aurangabad,Aurangabad Central,20.3566,74.6057,1661442,1628213,98,98,2023-03-05,2024-04-22,,12,33.4,VEND243,0
WRK03668,Drainage Project - Nagpur North,Drainage Project,Maharashtra,Nagpur,Nagpur North,19.8977,76.8686,482168,81968,11,17,2022-04-25,2023-05-28,,3,14.7,VEND135,0
